Client 1 Round 1: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 2: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 3: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 7: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 15: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 16: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 23: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 6: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 9: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 12: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 13: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 18: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 20: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 21: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 25: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 26: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
Client 1 Round 29: Incoming 184967.64 KB | Outgoing 184967.64 KB | Overhead: 0.000001s
